date,usage_cpu,usage_storage,users_active,economic_index,cloud_market_demand,holiday,month,quarter,weekofyear,is_weekend,usage_cpu_lag1,usage_cpu_lag7,users_active_lag1,users_active_lag7,usage_cpu_roll7,users_active_roll7,region_North Europe,region_Southeast Asia,region_West US,resource_type_Storage,resource_type_VM
2023-03-07,68,786,204,84.49,1.01,0,3,1,10,False,68.0,71.0,329.0,300.0,70.57142857142857,329.42857142857144,False,False,False,True,False
2023-03-07,51,1583,350,84.49,1.01,0,3,1,10,False,68.0,72.0,204.0,461.0,67.57142857142857,313.57142857142856,False,False,False,False,True
2023-03-08,84,1018,354,89.38,1.05,0,3,1,10,False,51.0,84.0,350.0,342.0,67.57142857142857,315.2857142857143,False,False,False,False,False
2023-03-08,99,1586,315,89.38,1.05,0,3,1,10,False,84.0,82.0,354.0,294.0,70.0,318.2857142857143,False,False,False,True,False
2023-03-08,85,623,430,89.38,1.05,0,3,1,10,False,99.0,51.0,315.0,452.0,74.85714285714286,315.14285714285717,False,False,False,False,True
2023-03-09,83,1123,451,90.81,1.15,0,3,1,10,False,85.0,69.0,430.0,224.0,76.85714285714286,347.57142857142856,False,False,False,False,False
2023-03-09,75,1009,395,90.81,1.15,0,3,1,10,False,83.0,68.0,451.0,329.0,77.85714285714286,357.0,False,False,False,True,False
2023-03-09,60,1202,455,90.81,1.15,0,3,1,10,False,75.0,68.0,395.0,204.0,76.71428571428571,392.85714285714283,False,False,False,False,True
2023-03-10,66,1455,372,92.17,0.97,0,3,1,10,False,60.0,51.0,455.0,350.0,78.85714285714286,396.0,False,False,False,False,False
2023-03-10,57,1444,278,92.17,0.97,0,3,1,10,False,66.0,84.0,372.0,354.0,75.0,385.14285714285717,False,False,False,True,False
2023-03-10,83,1275,413,92.17,0.97,0,3,1,10,False,57.0,99.0,278.0,315.0,72.71428571428571,399.14285714285717,False,False,False,False,True
2023-03-11,66,1746,335,108.14,0.88,1,3,1,10,True,83.0,85.0,413.0,430.0,70.0,385.57142857142856,False,False,False,False,False
2023-03-11,59,1491,419,108.14,0.88,1,3,1,10,True,66.0,83.0,335.0,451.0,66.57142857142857,381.0,False,False,False,True,False
2023-03-11,54,849,207,108.14,0.88,1,3,1,10,True,59.0,75.0,419.0,395.0,63.57142857142857,354.14285714285717,False,False,False,False,True
2023-03-12,93,1811,373,102.27,1.13,1,3,1,10,True,54.0,60.0,207.0,455.0,68.28571428571429,342.42857142857144,False,False,False,False,False
2023-03-12,74,1289,412,102.27,1.13,1,3,1,10,True,93.0,66.0,373.0,372.0,69.42857142857143,348.14285714285717,False,False,False,True,False
2023-03-12,58,987,323,102.27,1.13,1,3,1,10,True,74.0,57.0,412.0,278.0,69.57142857142857,354.57142857142856,False,False,False,False,True
2023-03-13,78,712,482,83.93,1.02,0,3,1,11,False,58.0,83.0,323.0,413.0,68.85714285714286,364.42857142857144,False,False,False,False,False
2023-03-13,62,1989,457,83.93,1.02,0,3,1,11,False,78.0,66.0,482.0,335.0,68.28571428571429,381.85714285714283,False,False,False,True,False
2023-03-13,74,1033,484,83.93,1.02,0,3,1,11,False,62.0,59.0,457.0,419.0,70.42857142857143,391.14285714285717,False,False,False,False,True
2023-03-14,52,948,303,102.6,1.08,0,3,1,11,False,74.0,54.0,484.0,207.0,70.14285714285714,404.85714285714283,False,False,False,False,True
2023-03-14,84,1747,209,102.6,1.08,0,3,1,11,False,52.0,93.0,303.0,373.0,68.85714285714286,381.42857142857144,False,False,False,True,False
2023-03-14,70,801,430,102.6,1.08,0,3,1,11,False,84.0,74.0,209.0,412.0,68.28571428571429,384.0,False,False,False,False,False
2023-03-15,87,1441,459,87.63,0.87,0,3,1,11,False,70.0,58.0,430.0,323.0,72.42857142857143,403.42857142857144,False,False,False,False,False
2023-03-15,75,1992,401,87.63,0.87,0,3,1,11,False,87.0,78.0,459.0,482.0,72.0,391.85714285714283,False,False,False,True,False
2023-03-15,69,1035,426,87.63,0.87,0,3,1,11,False,75.0,62.0,401.0,457.0,73.0,387.42857142857144,False,False,False,False,True
2023-03-16,98,1706,345,105.22,1.03,0,3,1,11,False,69.0,74.0,426.0,484.0,76.42857142857143,367.57142857142856,False,False,False,False,False
2023-03-16,68,931,372,105.22,1.03,0,3,1,11,False,98.0,52.0,345.0,303.0,78.71428571428571,377.42857142857144,False,False,False,False,True
2023-03-16,85,1873,382,105.22,1.03,0,3,1,11,False,68.0,84.0,372.0,209.0,78.85714285714286,402.14285714285717,False,False,False,True,False
2023-03-17,68,1949,234,102.5,1.03,0,3,1,11,False,85.0,70.0,382.0,430.0,78.57142857142857,374.14285714285717,False,False,False,False,False
2023-03-17,94,1209,250,102.5,1.03,0,3,1,11,False,68.0,87.0,234.0,459.0,79.57142857142857,344.2857142857143,False,False,False,True,False
2023-03-17,62,753,317,102.5,1.03,0,3,1,11,False,94.0,75.0,250.0,401.0,77.71428571428571,332.2857142857143,False,False,False,False,True
2023-03-18,56,662,419,93.2,1.02,1,3,1,11,True,62.0,69.0,317.0,426.0,75.85714285714286,331.2857142857143,False,False,False,False,False
2023-03-18,79,1865,419,93.2,1.02,1,3,1,11,True,56.0,98.0,419.0,345.0,73.14285714285714,341.85714285714283,False,False,False,True,False
2023-03-18,70,1425,305,93.2,1.02,1,3,1,11,True,79.0,68.0,419.0,372.0,73.42857142857143,332.2857142857143,False,False,False,False,True
2023-03-19,67,1654,286,102.93,0.93,1,3,1,11,True,70.0,85.0,305.0,382.0,70.85714285714286,318.57142857142856,False,False,False,False,False
2023-03-19,86,813,220,102.93,0.93,1,3,1,11,True,67.0,68.0,286.0,234.0,73.42857142857143,316.57142857142856,False,False,False,True,False
2023-03-19,93,1395,341,102.93,0.93,1,3,1,11,True,86.0,94.0,220.0,250.0,73.28571428571429,329.57142857142856,False,False,False,False,True
2023-03-20,65,934,324,118.66,1.05,0,3,1,12,False,93.0,62.0,341.0,317.0,73.71428571428571,330.57142857142856,False,False,False,False,False
2023-03-20,51,1341,297,118.66,1.05,0,3,1,12,False,65.0,56.0,324.0,419.0,73.0,313.14285714285717,False,False,False,True,False
2023-03-20,51,521,311,118.66,1.05,0,3,1,12,False,51.0,79.0,297.0,419.0,69.0,297.7142857142857,False,False,False,False,True
2023-03-21,74,1777,243,88.09,1.07,0,3,1,12,False,51.0,70.0,311.0,305.0,69.57142857142857,288.85714285714283,False,False,False,False,False
2023-03-21,77,1549,265,88.09,1.07,0,3,1,12,False,74.0,67.0,243.0,286.0,71.0,285.85714285714283,False,False,False,True,False
2023-03-21,77,1281,367,88.09,1.07,0,3,1,12,False,77.0,86.0,265.0,220.0,69.71428571428571,306.85714285714283,False,False,False,False,True
2023-03-22,50,1514,207,90.25,1.08,0,3,1,12,False,77.0,93.0,367.0,341.0,63.57142857142857,287.7142857142857,False,False,False,False,False
2023-03-22,76,539,419,90.25,1.08,0,3,1,12,False,50.0,65.0,207.0,324.0,65.14285714285714,301.2857142857143,False,False,False,True,False
2023-03-22,51,1274,458,90.25,1.08,0,3,1,12,False,76.0,51.0,419.0,297.0,65.14285714285714,324.2857142857143,False,False,False,False,True
2023-03-23,54,726,388,111.59,0.92,0,3,1,12,False,51.0,51.0,458.0,311.0,65.57142857142857,335.2857142857143,False,False,False,False,False
2023-03-23,74,1429,353,111.59,0.92,0,3,1,12,False,54.0,74.0,388.0,243.0,65.57142857142857,351.0,False,False,False,True,False
2023-03-23,76,630,395,111.59,0.92,0,3,1,12,False,74.0,77.0,353.0,265.0,65.42857142857143,369.57142857142856,False,False,False,False,True
2023-03-24,69,1392,471,109.63,1.04,0,3,1,12,False,76.0,77.0,395.0,367.0,64.28571428571429,384.42857142857144,False,False,False,False,False
2023-03-24,76,1430,488,109.63,1.04,0,3,1,12,False,69.0,50.0,471.0,207.0,68.0,424.57142857142856,False,False,False,True,False
2023-03-24,60,1361,470,109.63,1.04,0,3,1,12,False,76.0,76.0,488.0,419.0,65.71428571428571,431.85714285714283,False,False,False,False,True
2023-03-25,67,1638,424,108.22,1.19,1,3,1,12,True,60.0,51.0,470.0,458.0,68.0,427.0,False,False,False,False,True
2023-03-25,72,1966,290,108.22,1.19,1,3,1,12,True,67.0,54.0,424.0,388.0,70.57142857142857,413.0,False,False,False,False,False
2023-03-25,55,1774,418,108.22,1.19,1,3,1,12,True,72.0,74.0,290.0,353.0,67.85714285714286,422.2857142857143,False,False,False,True,False
2023-03-26,87,1960,363,97.55,0.92,1,3,1,12,True,55.0,76.0,418.0,395.0,69.42857142857143,417.7142857142857,False,False,False,False,False
2023-03-26,68,1442,319,97.55,0.92,1,3,1,12,True,87.0,69.0,363.0,471.0,69.28571428571429,396.0,False,False,False,True,False
2023-03-26,56,1586,272,97.55,0.92,1,3,1,12,True,68.0,76.0,319.0,488.0,66.42857142857143,365.14285714285717,False,False,False,False,True
2023-03-27,86,1512,400,91.1,0.92,0,3,1,13,False,56.0,60.0,272.0,470.0,70.14285714285714,355.14285714285717,False,False,False,False,False
2023-03-27,70,1848,475,91.1,0.92,0,3,1,13,False,86.0,67.0,400.0,424.0,70.57142857142857,362.42857142857144,False,False,False,True,False
2023-03-27,95,1992,454,91.1,0.92,0,3,1,13,False,70.0,72.0,475.0,290.0,73.85714285714286,385.85714285714283,False,False,False,False,True
2023-03-28,53,1929,275,99.23,1.03,0,3,1,13,False,95.0,55.0,454.0,418.0,73.57142857142857,365.42857142857144,False,False,False,False,True
2023-03-28,73,1685,456,99.23,1.03,0,3,1,13,False,53.0,87.0,275.0,363.0,71.57142857142857,378.7142857142857,False,False,False,False,False
2023-03-28,94,1078,393,99.23,1.03,0,3,1,13,False,73.0,68.0,456.0,319.0,75.28571428571429,389.2857142857143,False,False,False,True,False
2023-03-29,92,881,432,102.77,1.08,0,3,1,13,False,94.0,56.0,393.0,272.0,80.42857142857143,412.14285714285717,False,False,False,False,False
2023-03-29,98,1203,305,102.77,1.08,0,3,1,13,False,92.0,86.0,432.0,400.0,82.14285714285714,398.57142857142856,False,False,False,True,False
2023-03-29,88,840,444,102.77,1.08,0,3,1,13,False,98.0,70.0,305.0,475.0,84.71428571428571,394.14285714285717,False,False,False,False,True
2023-03-30,88,1487,449,100.13,1.15,0,3,1,13,False,88.0,95.0,444.0,454.0,83.71428571428571,393.42857142857144,False,False,False,False,False
2023-03-30,82,1824,289,100.13,1.15,0,3,1,13,False,88.0,53.0,449.0,275.0,87.85714285714286,395.42857142857144,False,False,False,True,False
2023-03-30,61,944,439,100.13,1.15,0,3,1,13,False,82.0,73.0,289.0,456.0,86.14285714285714,393.0,False,False,False,False,True
2023-03-31,58,1900,238,97.35,1.27,0,3,1,13,False,61.0,94.0,439.0,393.0,81.0,370.85714285714283,False,False,False,False,False
2023-03-31,51,1789,409,97.35,1.27,0,3,1,13,False,58.0,92.0,238.0,432.0,75.14285714285714,367.57142857142856,False,False,False,True,False
2023-03-31,78,604,401,97.35,1.27,0,3,1,13,False,51.0,98.0,409.0,305.0,72.28571428571429,381.2857142857143,False,False,False,False,True
2023-01-03,94,1564,356,97.66,0.98,0,1,1,1,False,64.0,51.0,208.0,476.0,79.42857142857143,348.14285714285717,True,False,False,False,True
2023-01-03,73,1652,335,97.66,0.98,0,1,1,1,False,94.0,73.0,356.0,493.0,79.42857142857143,325.57142857142856,True,False,False,False,False
2023-01-04,63,1370,482,115.79,1.08,0,1,1,1,False,73.0,82.0,335.0,221.0,76.71428571428571,362.85714285714283,True,False,False,False,False
2023-01-04,50,1528,417,115.79,1.08,0,1,1,1,False,63.0,96.0,482.0,463.0,70.14285714285714,356.2857142857143,True,False,False,True,False
2023-01-04,50,1112,330,115.79,1.08,0,1,1,1,False,50.0,96.0,417.0,405.0,63.57142857142857,345.57142857142856,True,False,False,False,True
2023-01-05,60,1871,430,95.31,1.05,0,1,1,1,False,50.0,51.0,330.0,291.0,64.85714285714286,365.42857142857144,True,False,False,False,False
2023-01-05,93,1863,485,95.31,1.05,0,1,1,1,False,60.0,64.0,430.0,208.0,69.0,405.0,True,False,False,True,False
2023-01-05,77,1551,307,95.31,1.05,0,1,1,1,False,93.0,94.0,485.0,356.0,66.57142857142857,398.0,True,False,False,False,True
2023-01-06,77,1354,423,95.37,0.95,0,1,1,1,False,77.0,73.0,307.0,335.0,67.14285714285714,410.57142857142856,True,False,False,True,False
2023-01-06,98,501,329,95.37,0.95,0,1,1,1,False,77.0,63.0,423.0,482.0,72.14285714285714,388.7142857142857,True,False,False,False,True
2023-01-06,82,884,325,95.37,0.95,0,1,1,1,False,98.0,50.0,329.0,417.0,76.71428571428571,375.57142857142856,True,False,False,False,False
2023-01-07,88,837,328,102.42,0.81,1,1,1,1,True,82.0,50.0,325.0,330.0,82.14285714285714,375.2857142857143,True,False,False,False,False
2023-01-07,69,1363,398,102.42,0.81,1,1,1,1,True,88.0,60.0,328.0,430.0,83.42857142857143,370.7142857142857,True,False,False,False,True
2023-01-07,90,1428,327,102.42,0.81,1,1,1,1,True,69.0,93.0,398.0,485.0,83.0,348.14285714285717,True,False,False,True,False
2023-01-08,98,1943,303,82.75,0.94,1,1,1,1,True,90.0,77.0,327.0,307.0,86.0,347.57142857142856,True,False,False,True,False
2023-01-08,69,753,426,82.75,0.94,1,1,1,1,True,98.0,77.0,303.0,423.0,84.85714285714286,348.0,True,False,False,False,False
2023-01-08,82,1127,274,82.75,0.94,1,1,1,1,True,69.0,98.0,426.0,329.0,82.57142857142857,340.14285714285717,True,False,False,False,True
2023-01-09,94,1062,463,89.87,1.03,0,1,1,2,False,82.0,82.0,274.0,325.0,84.28571428571429,359.85714285714283,True,False,False,False,True
2023-01-09,70,1297,296,89.87,1.03,0,1,1,2,False,94.0,88.0,463.0,328.0,81.71428571428571,355.2857142857143,True,False,False,False,False
2023-01-09,76,526,425,89.87,1.03,0,1,1,2,False,70.0,69.0,296.0,398.0,82.71428571428571,359.14285714285717,True,False,False,True,False
2023-01-10,52,1185,479,90.92,0.86,0,1,1,2,False,76.0,90.0,425.0,327.0,77.28571428571429,380.85714285714283,True,False,False,False,False
2023-01-10,74,1065,257,90.92,0.86,0,1,1,2,False,52.0,98.0,479.0,303.0,73.85714285714286,374.2857142857143,True,False,False,True,False
2023-01-10,52,627,217,90.92,0.86,0,1,1,2,False,74.0,69.0,257.0,426.0,71.42857142857143,344.42857142857144,True,False,False,False,True
2023-01-11,72,1353,250,114.66,0.98,0,1,1,2,False,52.0,82.0,217.0,274.0,70.0,341.0,True,False,False,True,False
2023-01-11,74,1074,389,114.66,0.98,0,1,1,2,False,72.0,94.0,250.0,463.0,67.14285714285714,330.42857142857144,True,False,False,False,False
2023-01-11,77,1877,487,114.66,0.98,0,1,1,2,False,74.0,70.0,389.0,296.0,68.14285714285714,357.7142857142857,True,False,False,False,True
2023-01-12,68,1581,428,100.68,0.86,0,1,1,2,False,77.0,76.0,487.0,425.0,67.0,358.14285714285717,True,False,False,True,False
2023-01-12,75,616,478,100.68,0.86,0,1,1,2,False,68.0,52.0,428.0,479.0,70.28571428571429,358.0,True,False,False,False,False
2023-01-12,91,1156,319,100.68,0.86,0,1,1,2,False,75.0,74.0,478.0,257.0,72.71428571428571,366.85714285714283,True,False,False,False,True
2023-01-13,65,717,238,94.56,1.01,0,1,1,2,False,91.0,52.0,319.0,217.0,74.57142857142857,369.85714285714283,True,False,False,False,False
2023-01-13,95,1457,403,94.56,1.01,0,1,1,2,False,65.0,72.0,238.0,250.0,77.85714285714286,391.7142857142857,True,False,False,True,False
2023-01-13,96,1508,293,94.56,1.01,0,1,1,2,False,95.0,74.0,403.0,389.0,81.0,378.0,True,False,False,False,True
2023-01-14,82,1691,242,88.49,1.04,1,1,1,2,True,96.0,77.0,293.0,487.0,81.71428571428571,343.0,True,False,False,False,False
2023-01-14,92,1791,264,88.49,1.04,1,1,1,2,True,82.0,68.0,242.0,428.0,85.14285714285714,319.57142857142856,True,False,False,True,False
2023-01-14,82,1456,378,88.49,1.04,1,1,1,2,True,92.0,75.0,264.0,478.0,86.14285714285714,305.2857142857143,True,False,False,False,True
2023-01-15,67,1508,295,93.99,0.97,1,1,1,2,True,82.0,91.0,378.0,319.0,82.71428571428571,301.85714285714283,True,False,False,False,False
2023-01-15,84,1622,235,93.99,0.97,1,1,1,2,True,67.0,65.0,295.0,238.0,85.42857142857143,301.42857142857144,True,False,False,True,False
2023-01-15,85,1917,391,93.99,0.97,1,1,1,2,True,84.0,95.0,235.0,403.0,84.0,299.7142857142857,True,False,False,False,True
2023-01-16,54,1622,224,93.98,1.19,0,1,1,3,False,85.0,96.0,391.0,293.0,78.0,289.85714285714283,True,False,False,False,False
2023-01-16,68,1890,343,93.98,1.19,0,1,1,3,False,54.0,82.0,224.0,242.0,76.0,304.2857142857143,True,False,False,True,False
2023-01-16,56,1217,422,93.98,1.19,0,1,1,3,False,68.0,92.0,343.0,264.0,70.85714285714286,326.85714285714283,True,False,False,False,True
2023-01-17,97,1888,344,99.87,0.89,0,1,1,3,False,56.0,82.0,422.0,378.0,73.0,322.0,True,False,False,False,False
2023-01-17,87,838,335,99.87,0.89,0,1,1,3,False,97.0,67.0,344.0,295.0,75.85714285714286,327.7142857142857,True,False,False,True,False
2023-01-17,51,528,364,99.87,0.89,0,1,1,3,False,87.0,84.0,335.0,235.0,71.14285714285714,346.14285714285717,True,False,False,False,True
2023-01-18,94,1171,372,108.23,0.88,0,1,1,3,False,51.0,85.0,364.0,391.0,72.42857142857143,343.42857142857144,True,False,False,False,False
2023-01-18,55,557,243,108.23,0.88,0,1,1,3,False,94.0,54.0,372.0,224.0,72.57142857142857,346.14285714285717,True,False,False,True,False
2023-01-18,98,1932,316,108.23,0.88,0,1,1,3,False,55.0,68.0,243.0,343.0,76.85714285714286,342.2857142857143,True,False,False,False,True
2023-01-19,77,1231,240,102.09,0.8,0,1,1,3,False,98.0,56.0,316.0,422.0,79.85714285714286,316.2857142857143,True,False,False,False,False
2023-01-19,75,1197,377,102.09,0.8,0,1,1,3,False,77.0,97.0,240.0,344.0,76.71428571428571,321.0,True,False,False,True,False
2023-01-19,57,1645,363,102.09,0.8,0,1,1,3,False,75.0,87.0,377.0,335.0,72.42857142857143,325.0,True,False,False,False,True
2023-01-20,98,1352,481,86.72,1.02,0,1,1,3,False,57.0,51.0,363.0,364.0,79.14285714285714,341.7142857142857,True,False,False,True,False
2023-01-20,74,1326,482,86.72,1.02,0,1,1,3,False,98.0,94.0,481.0,372.0,76.28571428571429,357.42857142857144,True,False,False,False,False
2023-01-20,67,723,438,86.72,1.02,0,1,1,3,False,74.0,55.0,482.0,243.0,78.0,385.2857142857143,True,False,False,False,True
2023-01-21,57,653,449,107.38,1.02,1,1,1,3,True,67.0,98.0,438.0,316.0,72.14285714285714,404.2857142857143,True,False,False,True,False
2023-01-21,83,937,317,107.38,1.02,1,1,1,3,True,57.0,77.0,449.0,240.0,73.0,415.2857142857143,True,False,False,False,False
2023-01-21,83,1871,294,107.38,1.02,1,1,1,3,True,83.0,75.0,317.0,377.0,74.14285714285714,403.42857142857144,True,False,False,False,True
2023-01-22,91,580,332,98.84,0.97,1,1,1,3,True,83.0,57.0,294.0,363.0,79.0,399.0,True,False,False,False,False
2023-01-22,87,1483,229,98.84,0.97,1,1,1,3,True,91.0,98.0,332.0,481.0,77.42857142857143,363.0,True,False,False,True,False
2023-01-22,67,1297,448,98.84,0.97,1,1,1,3,True,87.0,74.0,229.0,482.0,76.42857142857143,358.14285714285717,True,False,False,False,True
2023-01-23,76,592,359,85.21,0.93,0,1,1,4,False,67.0,67.0,448.0,438.0,77.71428571428571,346.85714285714283,True,False,False,True,False
2023-01-23,99,560,321,85.21,0.93,0,1,1,4,False,76.0,57.0,359.0,449.0,83.71428571428571,328.57142857142856,True,False,False,False,False
2023-01-23,74,1718,394,85.21,0.93,0,1,1,4,False,99.0,83.0,321.0,317.0,82.42857142857143,339.57142857142856,True,False,False,False,True
2023-01-24,98,1776,379,95.39,1.11,0,1,1,4,False,74.0,83.0,394.0,294.0,84.57142857142857,351.7142857142857,True,False,False,True,False
2023-01-24,85,1780,207,95.39,1.11,0,1,1,4,False,98.0,91.0,379.0,332.0,83.71428571428571,333.85714285714283,True,False,False,False,True
2023-01-24,64,802,326,95.39,1.11,0,1,1,4,False,85.0,87.0,207.0,229.0,80.42857142857143,347.7142857142857,True,False,False,False,False
2023-01-25,93,1036,344,103.44,0.82,0,1,1,4,False,64.0,67.0,326.0,448.0,84.14285714285714,332.85714285714283,True,False,False,True,False
2023-01-25,62,1735,224,103.44,0.82,0,1,1,4,False,93.0,76.0,344.0,359.0,82.14285714285714,313.57142857142856,True,False,False,False,False
2023-01-25,88,585,325,103.44,0.82,0,1,1,4,False,62.0,99.0,224.0,321.0,80.57142857142857,314.14285714285717,True,False,False,False,True
2023-01-26,79,1342,294,103.24,0.96,0,1,1,4,False,88.0,74.0,325.0,394.0,81.28571428571429,299.85714285714283,True,False,False,True,False
2023-01-26,70,1123,203,103.24,0.96,0,1,1,4,False,79.0,98.0,294.0,379.0,77.28571428571429,274.7142857142857,True,False,False,False,True
2023-01-26,73,1322,336,103.24,0.96,0,1,1,4,False,70.0,85.0,203.0,207.0,75.57142857142857,293.14285714285717,True,False,False,False,False
2023-01-27,96,500,289,93.23,1.06,0,1,1,4,False,73.0,64.0,336.0,326.0,80.14285714285714,287.85714285714283,True,False,False,False,False
2023-01-27,69,612,339,93.23,1.06,0,1,1,4,False,96.0,93.0,289.0,344.0,76.71428571428571,287.14285714285717,True,False,False,True,False
2023-01-27,53,1223,424,93.23,1.06,0,1,1,4,False,69.0,62.0,339.0,224.0,75.42857142857143,315.7142857142857,True,False,False,False,True
2023-01-28,50,1819,259,110.31,1.09,1,1,1,4,True,53.0,88.0,424.0,325.0,70.0,306.2857142857143,True,False,False,False,False
2023-01-28,83,1087,234,110.31,1.09,1,1,1,4,True,50.0,79.0,259.0,294.0,70.57142857142857,297.7142857142857,True,False,False,True,False
2023-01-28,93,833,336,110.31,1.09,1,1,1,4,True,83.0,70.0,234.0,203.0,73.85714285714286,316.7142857142857,True,False,False,False,True
2023-01-29,66,1748,303,91.61,0.97,1,1,1,4,True,93.0,73.0,336.0,336.0,72.85714285714286,312.0,True,False,False,True,False
2023-01-29,89,1562,397,91.61,0.97,1,1,1,4,True,66.0,96.0,303.0,289.0,71.85714285714286,327.42857142857144,True,False,False,False,False
2023-01-29,64,1492,352,91.61,0.97,1,1,1,4,True,89.0,69.0,397.0,339.0,71.14285714285714,329.2857142857143,True,False,False,False,True
2023-01-30,54,1680,246,103.31,1.1,0,1,1,5,False,64.0,53.0,352.0,424.0,71.28571428571429,303.85714285714283,True,False,False,False,False
2023-01-30,94,715,383,103.31,1.1,0,1,1,5,False,54.0,50.0,246.0,259.0,77.57142857142857,321.57142857142856,True,False,False,False,True
2023-01-30,64,1680,335,103.31,1.1,0,1,1,5,False,94.0,83.0,383.0,234.0,74.85714285714286,336.0,True,False,False,True,False
2023-01-31,61,1503,332,95.21,0.98,0,1,1,5,False,64.0,93.0,335.0,336.0,70.28571428571429,335.42857142857144,True,False,False,False,False
2023-01-31,89,1327,370,95.21,0.98,0,1,1,5,False,61.0,66.0,332.0,303.0,73.57142857142857,345.0,True,False,False,True,False
2023-01-31,74,1492,310,95.21,0.98,0,1,1,5,False,89.0,89.0,370.0,397.0,71.42857142857143,332.57142857142856,True,False,False,False,True
2023-02-01,51,1733,216,88.94,0.88,0,2,1,5,False,74.0,64.0,310.0,352.0,69.57142857142857,313.14285714285717,True,False,False,False,False
2023-02-01,74,574,493,88.94,0.88,0,2,1,5,False,51.0,54.0,216.0,246.0,72.42857142857143,348.42857142857144,True,False,False,True,False
2023-02-01,75,1436,490,88.94,0.88,0,2,1,5,False,74.0,94.0,493.0,383.0,69.71428571428571,363.7142857142857,True,False,False,False,True
2023-02-02,79,784,485,108.13,1.14,0,2,1,5,False,75.0,64.0,490.0,335.0,71.85714285714286,385.14285714285717,True,False,False,False,False
2023-02-02,68,1841,231,108.13,1.14,0,2,1,5,False,79.0,61.0,485.0,332.0,72.85714285714286,370.7142857142857,True,False,False,True,False
2023-02-02,81,1664,414,108.13,1.14,0,2,1,5,False,68.0,89.0,231.0,370.0,71.71428571428571,377.0,True,False,False,False,True
2023-02-03,57,1577,448,99.28,1.1,0,2,1,5,False,81.0,74.0,414.0,310.0,69.28571428571429,396.7142857142857,True,False,False,False,False
2023-02-03,52,942,454,99.28,1.1,0,2,1,5,False,57.0,51.0,448.0,216.0,69.42857142857143,430.7142857142857,True,False,False,True,False
2023-02-03,50,812,446,99.28,1.1,0,2,1,5,False,52.0,74.0,454.0,493.0,66.0,424.0,True,False,False,False,True
2023-02-04,69,1245,394,103.62,0.94,1,2,1,5,True,50.0,75.0,446.0,490.0,65.14285714285714,410.2857142857143,True,False,False,False,False
2023-02-04,51,1314,396,103.62,0.94,1,2,1,5,True,69.0,79.0,394.0,485.0,61.142857142857146,397.57142857142856,True,False,False,True,False
2023-02-04,78,1199,281,103.62,0.94,1,2,1,5,True,51.0,68.0,396.0,231.0,62.57142857142857,404.7142857142857,True,False,False,False,True
2023-02-05,75,941,228,103.61,1.15,1,2,1,5,True,78.0,81.0,281.0,414.0,61.714285714285715,378.14285714285717,True,False,False,False,False
2023-02-05,71,1758,203,103.61,1.15,1,2,1,5,True,75.0,57.0,228.0,448.0,63.714285714285715,343.14285714285717,True,False,False,True,False
2023-02-05,88,1724,445,103.61,1.15,1,2,1,5,True,71.0,52.0,203.0,454.0,68.85714285714286,341.85714285714283,True,False,False,False,True
2023-02-06,85,1894,481,99.64,1.16,0,2,1,6,False,88.0,50.0,445.0,446.0,73.85714285714286,346.85714285714283,True,False,False,False,False
2023-02-06,95,629,392,99.64,1.16,0,2,1,6,False,85.0,69.0,481.0,394.0,77.57142857142857,346.57142857142856,True,False,False,True,False
2023-02-06,66,1421,389,99.64,1.16,0,2,1,6,False,95.0,51.0,392.0,396.0,79.71428571428571,345.57142857142856,True,False,False,False,True
2023-02-07,92,541,224,73.8,1.08,0,2,1,6,False,66.0,78.0,389.0,281.0,81.71428571428571,337.42857142857144,True,False,False,False,False
2023-02-07,50,1740,260,73.8,1.08,0,2,1,6,False,92.0,75.0,224.0,228.0,78.14285714285714,342.0,True,False,False,True,False
2023-02-07,58,795,216,73.8,1.08,0,2,1,6,False,50.0,71.0,260.0,203.0,76.28571428571429,343.85714285714283,True,False,False,False,True
2023-02-08,96,1811,465,100.87,0.97,0,2,1,6,False,58.0,88.0,216.0,445.0,77.42857142857143,346.7142857142857,True,False,False,True,False
2023-02-08,65,1210,481,100.87,0.97,0,2,1,6,False,96.0,85.0,465.0,481.0,74.57142857142857,346.7142857142857,True,False,False,False,False
2023-02-08,61,988,225,100.87,0.97,0,2,1,6,False,65.0,95.0,481.0,392.0,69.71428571428571,322.85714285714283,True,False,False,False,True
2023-02-09,64,996,203,100.92,0.8,0,2,1,6,False,61.0,66.0,225.0,389.0,69.42857142857143,296.2857142857143,True,False,False,False,False
2023-02-09,72,863,238,100.92,0.8,0,2,1,6,False,64.0,92.0,203.0,224.0,66.57142857142857,298.2857142857143,True,False,False,True,False
2023-02-09,86,1694,382,100.92,0.8,0,2,1,6,False,72.0,50.0,238.0,260.0,71.71428571428571,315.7142857142857,True,False,False,False,True
2023-02-10,79,823,345,97.8,1.04,0,2,1,6,False,86.0,58.0,382.0,216.0,74.71428571428571,334.14285714285717,True,False,False,False,False
2023-02-10,79,502,341,97.8,1.04,0,2,1,6,False,79.0,96.0,345.0,465.0,72.28571428571429,316.42857142857144,True,False,False,True,False
2023-02-10,79,1420,264,97.8,1.04,0,2,1,6,False,79.0,65.0,341.0,481.0,74.28571428571429,285.42857142857144,True,False,False,False,True
