date,region,resource_type,usage_cpu,usage_storage,users_active,economic_index,cloud_market_demand,holiday,day_of_week,month,year,quarter,is_weekend,usage_cpu_lag_1,usage_cpu_lag_3,usage_cpu_lag_7,usage_cpu_rolling_mean_7d,usage_cpu_rolling_max_7d,usage_cpu_rolling_min_7d,usage_cpu_rolling_mean_30d,usage_cpu_rolling_max_30d,usage_cpu_rolling_min_30d,usage_storage_rolling_mean_7d,usage_storage_rolling_max_7d,usage_storage_rolling_min_7d,usage_storage_rolling_mean_30d,usage_storage_rolling_max_30d,usage_storage_rolling_min_30d,cpu_allocation,storage_allocation,utilization_ratio,storage_efficiency,weather,outages,price_changes
2023-03-25,East US,Storage,55,1774,418,108.22,1.19,1,5,3,2023,1,1,67.0,76.0,76.0,65.0,76.0,54.0,70.53333333333333,98.0,50.0,1392.857142857143,1774.0,726.0,1292.8666666666666,1949.0,521.0,100,2000,0.55,0.887,24.35955745286951,0,1.2205855392110732
2023-03-25,East US,Container,72,1966,290,108.22,1.19,1,5,3,2023,1,1,55.0,69.0,74.0,64.71428571428571,76.0,54.0,70.03333333333333,98.0,50.0,1469.571428571429,1966.0,726.0,1310.3666666666666,1966.0,521.0,100,2000,0.72,0.983,13.70395684882558,0,-0.0709706027436862
2023-03-26,East US,VM,56,1586,272,97.55,0.92,1,6,3,2023,1,1,72.0,67.0,54.0,65.0,76.0,55.0,69.63333333333334,98.0,50.0,1592.428571428571,1966.0,1361.0,1332.2,1966.0,521.0,100,2000,0.56,0.793,23.805227882190565,1,1.1045416688311365
2023-03-26,East US,Storage,68,1442,319,97.55,0.92,1,6,3,2023,1,1,56.0,55.0,60.0,66.14285714285714,76.0,55.0,69.06666666666666,98.0,50.0,1604.0,1966.0,1392.0,1317.8333333333333,1966.0,521.0,100,2000,0.68,0.721,12.328189934210396,0,1.5186611835871626
2023-03-26,East US,Container,87,1960,363,97.55,0.92,1,6,3,2023,1,1,68.0,72.0,76.0,67.71428571428571,87.0,55.0,68.7,94.0,50.0,1679.7142857142858,1966.0,1392.0,1326.3,1966.0,521.0,100,2000,0.87,0.98,12.127161653373436,0,0.4949498593961635
2023-03-27,East US,VM,95,1992,454,91.1,0.92,0,0,3,2023,1,0,87.0,56.0,69.0,71.42857142857143,95.0,55.0,69.8,95.0,50.0,1765.428571428571,1992.0,1442.0,1367.6,1992.0,521.0,100,2000,0.95,0.996,26.84726922830537,0,-1.0456878178185764
2023-03-27,East US,Storage,70,1848,475,91.1,0.92,0,0,3,2023,1,0,95.0,68.0,67.0,71.85714285714286,95.0,55.0,69.0,95.0,50.0,1795.428571428571,1992.0,1442.0,1388.9,1992.0,521.0,100,2000,0.7,0.924,10.449485948874852,0,-0.3892202688085108
2023-03-27,East US,Container,86,1512,400,91.1,0.92,0,0,3,2023,1,0,70.0,87.0,55.0,76.28571428571429,95.0,56.0,69.6,95.0,50.0,1758.0,1992.0,1442.0,1374.3333333333333,1992.0,521.0,100,2000,0.86,0.756,14.76802382291023,0,0.3219341415449621
2023-03-28,East US,VM,53,1929,275,99.23,1.03,0,1,3,2023,1,0,86.0,95.0,72.0,73.57142857142857,95.0,53.0,69.03333333333333,95.0,50.0,1752.7142857142858,1992.0,1442.0,1391.1333333333334,1992.0,521.0,100,2000,0.53,0.9645,19.044999130938955,1,-1.6975762360432192
2023-03-28,East US,Storage,94,1078,393,99.23,1.03,0,1,3,2023,1,0,53.0,70.0,56.0,79.0,95.0,53.0,69.53333333333333,95.0,50.0,1680.142857142857,1992.0,1078.0,1364.9,1992.0,521.0,100,2000,0.94,0.539,16.564159328556485,0,-0.2201236978532295
2023-03-28,East US,Container,73,1685,456,99.23,1.03,0,1,3,2023,1,0,94.0,86.0,68.0,79.71428571428571,95.0,53.0,70.1,95.0,50.0,1714.857142857143,1992.0,1078.0,1399.0,1992.0,521.0,100,2000,0.73,0.8425,21.217672680959208,0,-0.3262304417915319
2023-03-29,East US,VM,88,840,444,102.77,1.08,0,2,3,2023,1,0,73.0,53.0,87.0,79.85714285714286,95.0,53.0,69.93333333333334,95.0,50.0,1554.857142857143,1992.0,840.0,1380.5,1992.0,521.0,100,2000,0.88,0.42,27.27348764416596,0,0.1169506494924708
2023-03-29,East US,Storage,98,1203,305,102.77,1.08,0,2,3,2023,1,0,88.0,94.0,95.0,80.28571428571429,98.0,53.0,70.33333333333333,98.0,50.0,1442.142857142857,1929.0,840.0,1393.5,1992.0,521.0,100,2000,0.98,0.6015,13.481499845574962,1,-0.66296264079625
2023-03-29,East US,Container,92,881,432,102.77,1.08,0,2,3,2023,1,0,98.0,73.0,70.0,83.42857142857143,98.0,53.0,71.16666666666667,98.0,50.0,1304.0,1929.0,840.0,1367.7333333333331,1992.0,521.0,100,2000,0.92,0.4405,14.824292349118869,0,1.1978784135363671
2023-03-30,East US,VM,61,944,439,100.13,1.15,0,3,3,2023,1,0,92.0,88.0,86.0,79.85714285714286,98.0,53.0,71.5,98.0,50.0,1222.857142857143,1929.0,840.0,1381.8333333333333,1992.0,539.0,100,2000,0.61,0.472,11.921236625952648,0,-0.3041905122551272
2023-03-30,East US,Storage,82,1824,289,100.13,1.15,0,3,3,2023,1,0,61.0,98.0,53.0,84.0,98.0,61.0,72.53333333333333,98.0,50.0,1207.857142857143,1824.0,840.0,1397.9333333333334,1992.0,539.0,100,2000,0.82,0.912,12.575697076996391,1,0.7221858183388222
2023-03-30,East US,Container,88,1487,449,100.13,1.15,0,3,3,2023,1,0,82.0,92.0,94.0,83.14285714285714,98.0,61.0,73.3,98.0,50.0,1266.2857142857142,1824.0,840.0,1416.3666666666666,1992.0,539.0,100,2000,0.88,0.7435,22.37935743358332,0,0.1840559913051584
2023-03-31,East US,VM,78,604,401,97.35,1.27,0,4,3,2023,1,0,88.0,61.0,73.0,83.85714285714286,98.0,61.0,73.33333333333333,98.0,50.0,1111.857142857143,1824.0,604.0,1393.8,1992.0,539.0,100,2000,0.78,0.302,18.092954254106747,0,-0.2682756889345008
2023-03-31,East US,Storage,51,1789,409,97.35,1.27,0,4,3,2023,1,0,78.0,82.0,88.0,78.57142857142857,98.0,51.0,72.46666666666667,98.0,50.0,1247.428571428571,1824.0,604.0,1401.8,1992.0,539.0,100,2000,0.51,0.8945,20.851937180219146,1,-0.516819156699679
2023-03-31,East US,Container,58,1900,238,97.35,1.27,0,4,3,2023,1,0,51.0,88.0,98.0,72.85714285714286,92.0,51.0,71.93333333333334,98.0,50.0,1347.0,1900.0,604.0,1405.9,1992.0,539.0,100,2000,0.58,0.95,17.97241605096883,1,-0.1263030030159033
2023-01-10,North Europe,Container,52,1185,479,90.92,0.86,0,1,1,2023,1,0,74.0,70.0,98.0,69.57142857142857,94.0,52.0,74.8,98.0,50.0,930.7142857142856,1297.0,526.0,1249.6666666666667,1943.0,501.0,100,2000,0.52,0.5925,14.892024616655156,0,0.1771754369363012
2023-01-11,North Europe,VM,77,1877,487,114.66,0.98,0,2,1,2023,1,0,52.0,52.0,69.0,70.71428571428571,94.0,52.0,74.93333333333334,98.0,50.0,1091.2857142857142,1877.0,526.0,1247.6666666666667,1943.0,501.0,100,2000,0.77,0.9385,22.042320370674915,1,0.4757726847624101
2023-01-11,North Europe,Storage,72,1353,250,114.66,0.98,0,2,1,2023,1,0,77.0,74.0,94.0,67.57142857142857,77.0,52.0,75.63333333333334,98.0,50.0,1132.857142857143,1877.0,526.0,1235.6,1943.0,501.0,100,2000,0.72,0.6765,18.607086455918857,0,-1.2996202586744474
2023-01-11,North Europe,Container,74,1074,389,114.66,0.98,0,2,1,2023,1,0,72.0,52.0,76.0,67.28571428571429,77.0,52.0,75.36666666666666,98.0,50.0,1211.142857142857,1877.0,627.0,1239.4333333333334,1943.0,501.0,100,2000,0.74,0.537,17.26067707372428,1,0.7494941286720818
2023-01-12,North Europe,VM,91,1156,319,100.68,0.86,0,3,1,2023,1,0,74.0,77.0,70.0,70.28571428571429,91.0,52.0,76.7,98.0,50.0,1191.0,1877.0,627.0,1215.8666666666666,1943.0,501.0,100,2000,0.91,0.578,10.44073083341367,0,-1.470654922512893
2023-01-12,North Europe,Storage,68,1581,428,100.68,0.86,0,3,1,2023,1,0,91.0,72.0,52.0,72.57142857142857,91.0,52.0,75.76666666666667,98.0,50.0,1327.2857142857142,1877.0,1065.0,1220.0666666666666,1943.0,501.0,100,2000,0.68,0.7905,12.011334624864162,0,0.1857509154583171
2023-01-12,North Europe,Container,75,616,478,100.68,0.86,0,3,1,2023,1,0,68.0,74.0,74.0,72.71428571428571,91.0,52.0,75.06666666666666,98.0,50.0,1263.142857142857,1877.0,616.0,1222.8,1943.0,501.0,100,2000,0.75,0.308,16.972088199934348,0,1.082633437147035
2023-01-13,North Europe,VM,96,1508,293,94.56,1.01,0,4,1,2023,1,0,75.0,91.0,52.0,79.0,96.0,68.0,75.13333333333334,98.0,50.0,1309.2857142857142,1877.0,616.0,1220.9333333333334,1943.0,501.0,100,2000,0.96,0.754,25.574059442170007,0,0.8836415977247578
2023-01-13,North Europe,Storage,95,1457,403,94.56,1.01,0,4,1,2023,1,0,96.0,68.0,77.0,81.57142857142857,96.0,68.0,76.16666666666667,98.0,50.0,1249.2857142857142,1581.0,616.0,1250.7,1943.0,501.0,100,2000,0.95,0.7285,17.515262602694257,0,1.2625309194283771
2023-01-13,North Europe,Container,65,717,238,94.56,1.01,0,4,1,2023,1,0,95.0,75.0,72.0,80.57142857142857,96.0,65.0,75.9,98.0,50.0,1158.428571428571,1581.0,616.0,1219.5333333333333,1943.0,501.0,100,2000,0.65,0.3585,19.74812155513888,1,0.7282496556666644
2023-01-14,North Europe,VM,82,1456,378,88.49,1.04,1,5,1,2023,1,1,65.0,96.0,74.0,81.71428571428571,96.0,65.0,76.96666666666667,98.0,50.0,1213.0,1581.0,616.0,1231.0,1943.0,501.0,100,2000,0.82,0.728,16.601959667070716,0,-0.5285877963720115
2023-01-14,North Europe,Storage,92,1791,264,88.49,1.04,1,5,1,2023,1,1,82.0,95.0,91.0,81.85714285714286,96.0,65.0,78.36666666666666,98.0,52.0,1303.7142857142858,1791.0,616.0,1239.7666666666669,1943.0,501.0,100,2000,0.92,0.8955,11.209473500453678,1,0.1733189225937791
2023-01-14,North Europe,Container,82,1691,242,88.49,1.04,1,5,1,2023,1,1,92.0,65.0,68.0,83.85714285714286,96.0,65.0,79.0,98.0,52.0,1319.428571428571,1791.0,616.0,1250.4666666666667,1943.0,501.0,100,2000,0.82,0.8455,23.62106391350295,1,0.6859934317496902
2023-01-15,North Europe,VM,85,1917,391,93.99,0.97,1,6,1,2023,1,1,82.0,82.0,75.0,85.28571428571429,96.0,65.0,79.26666666666667,98.0,52.0,1505.2857142857142,1917.0,717.0,1262.6666666666667,1943.0,501.0,100,2000,0.85,0.9585,17.079590190716424,1,1.1552907415712872
2023-01-15,North Europe,Storage,84,1622,235,93.99,0.97,1,6,1,2023,1,1,85.0,92.0,96.0,83.57142857142857,95.0,65.0,78.96666666666667,98.0,52.0,1521.571428571429,1917.0,717.0,1254.6333333333334,1943.0,501.0,100,2000,0.84,0.811,16.335234249835953,0,-0.6651985162592388
2023-01-15,North Europe,Container,67,1508,295,93.99,0.97,1,6,1,2023,1,1,84.0,82.0,95.0,79.57142857142857,92.0,65.0,79.2,98.0,52.0,1528.857142857143,1917.0,717.0,1242.5333333333333,1943.0,501.0,100,2000,0.67,0.754,27.55618635937068,0,-0.5390166774925012
2023-01-16,North Europe,VM,56,1217,422,93.98,1.19,0,0,1,2023,1,0,67.0,85.0,65.0,78.28571428571429,92.0,56.0,77.8,98.0,52.0,1600.2857142857142,1917.0,1217.0,1266.4,1943.0,526.0,100,2000,0.56,0.6085,20.621664724503468,0,-0.6669405062707856
2023-01-16,North Europe,Storage,68,1890,343,93.98,1.19,0,0,1,2023,1,0,56.0,84.0,82.0,76.28571428571429,92.0,56.0,77.5,98.0,52.0,1662.2857142857142,1917.0,1217.0,1284.2666666666669,1943.0,526.0,100,2000,0.68,0.945,24.075632849309677,0,0.1141167043033766
2023-01-16,North Europe,Container,54,1622,224,93.98,1.19,0,0,1,2023,1,0,68.0,67.0,92.0,70.85714285714286,85.0,54.0,76.56666666666666,98.0,52.0,1638.142857142857,1917.0,1217.0,1308.8666666666666,1943.0,526.0,100,2000,0.54,0.811,17.216256773350388,0,-0.797806116574553
2023-01-17,North Europe,VM,51,528,364,99.87,0.89,0,1,1,2023,1,0,54.0,56.0,82.0,66.42857142857143,85.0,51.0,75.96666666666667,98.0,51.0,1472.0,1917.0,528.0,1281.0333333333333,1943.0,526.0,100,2000,0.51,0.264,21.041027997613643,1,0.04822556818234
2023-01-17,North Europe,Storage,87,838,335,99.87,0.89,0,1,1,2023,1,0,51.0,68.0,85.0,66.71428571428571,87.0,51.0,75.86666666666666,98.0,51.0,1317.857142857143,1890.0,528.0,1261.3666666666666,1943.0,526.0,100,2000,0.87,0.419,13.447640749039758,1,-0.127618346195283
2023-01-17,North Europe,Container,97,1888,344,99.87,0.89,0,1,1,2023,1,0,87.0,54.0,84.0,68.57142857142857,97.0,51.0,76.16666666666667,98.0,51.0,1355.857142857143,1890.0,528.0,1296.4,1943.0,526.0,100,2000,0.97,0.944,18.91035141977908,0,0.9610636516440012
2023-01-18,North Europe,VM,98,1932,316,108.23,0.88,0,2,1,2023,1,0,97.0,51.0,67.0,73.0,98.0,51.0,76.7,98.0,51.0,1416.428571428571,1932.0,528.0,1323.2333333333331,1943.0,526.0,100,2000,0.98,0.966,23.26607020579173,1,-0.7597441134677885
2023-01-18,North Europe,Storage,55,557,243,108.23,0.88,0,2,1,2023,1,0,98.0,87.0,56.0,72.85714285714286,98.0,51.0,75.26666666666667,98.0,51.0,1322.142857142857,1932.0,528.0,1277.0333333333333,1932.0,526.0,100,2000,0.55,0.2785,14.906603127574654,0,-0.2557685539969752
2023-01-18,North Europe,Container,94,1171,372,108.23,0.88,0,2,1,2023,1,0,55.0,97.0,68.0,76.57142857142857,98.0,51.0,76.1,98.0,51.0,1219.428571428571,1932.0,528.0,1290.9666666666667,1932.0,526.0,100,2000,0.94,0.5855,25.07711579558871,0,-0.2324655503334924
2023-01-19,North Europe,VM,57,1645,363,102.09,0.8,0,3,1,2023,1,0,94.0,98.0,54.0,77.0,98.0,51.0,74.86666666666666,98.0,51.0,1222.7142857142858,1932.0,528.0,1310.4,1932.0,526.0,100,2000,0.57,0.8225,13.087133190478866,0,0.3025483102025016
2023-01-19,North Europe,Storage,75,1197,377,102.09,0.8,0,3,1,2023,1,0,57.0,55.0,51.0,80.42857142857143,98.0,55.0,74.83333333333333,98.0,51.0,1318.2857142857142,1932.0,557.0,1332.7666666666669,1932.0,528.0,100,2000,0.75,0.5985,25.3577209964077,1,0.0254939439694172
2023-01-19,North Europe,Container,77,1231,240,102.09,0.8,0,3,1,2023,1,0,75.0,94.0,87.0,79.0,98.0,55.0,75.06666666666666,98.0,51.0,1374.428571428571,1932.0,557.0,1330.5666666666666,1932.0,528.0,100,2000,0.77,0.6155,12.1551973635568,1,-0.1636660580230579
2023-01-20,North Europe,VM,67,723,438,86.72,1.02,0,4,1,2023,1,0,77.0,57.0,97.0,74.71428571428571,98.0,55.0,75.56666666666666,98.0,51.0,1208.0,1932.0,557.0,1333.7666666666669,1932.0,528.0,100,2000,0.67,0.3615,17.670936904301662,1,1.834911406229336
2023-01-20,North Europe,Storage,98,1352,481,86.72,1.02,0,4,1,2023,1,0,67.0,75.0,98.0,74.71428571428571,98.0,55.0,76.36666666666666,98.0,51.0,1125.142857142857,1645.0,557.0,1343.3333333333333,1932.0,528.0,100,2000,0.98,0.676,10.121019409806884,0,0.9442028509234895
2023-01-20,North Europe,Container,74,1326,482,86.72,1.02,0,4,1,2023,1,0,98.0,77.0,55.0,77.42857142857143,98.0,57.0,77.1,98.0,51.0,1235.0,1645.0,723.0,1348.0333333333333,1932.0,528.0,100,2000,0.74,0.663,15.710340241685968,1,-1.558186764929155
2023-01-21,North Europe,VM,83,1871,294,107.38,1.02,1,5,1,2023,1,1,74.0,67.0,94.0,75.85714285714286,98.0,57.0,77.3,98.0,51.0,1335.0,1871.0,723.0,1347.8333333333333,1932.0,528.0,100,2000,0.83,0.9355,14.597720330211876,0,-0.5536354433742761
2023-01-21,North Europe,Storage,57,653,449,107.38,1.02,1,5,1,2023,1,1,83.0,98.0,57.0,75.85714285714286,98.0,57.0,76.8,98.0,51.0,1193.2857142857142,1871.0,653.0,1324.5,1932.0,528.0,100,2000,0.57,0.3265,22.392747979387057,0,2.0149619644647654
2023-01-21,North Europe,Container,83,937,317,107.38,1.02,1,5,1,2023,1,1,57.0,74.0,75.0,77.0,98.0,57.0,77.1,98.0,51.0,1156.142857142857,1871.0,653.0,1319.9333333333334,1932.0,528.0,100,2000,0.83,0.4685,21.83534718203268,0,-1.1116047658509245
2023-01-22,North Europe,VM,67,1297,448,98.84,0.97,1,6,1,2023,1,1,83.0,83.0,77.0,75.57142857142857,98.0,57.0,76.3,98.0,51.0,1165.571428571429,1871.0,653.0,1324.6333333333334,1932.0,528.0,100,2000,0.67,0.6485,18.579455654156817,0,-0.0023139560987027
2023-01-22,North Europe,Storage,87,1483,229,98.84,0.97,1,6,1,2023,1,1,67.0,57.0,67.0,78.42857142857143,98.0,57.0,76.93333333333334,98.0,51.0,1274.142857142857,1871.0,653.0,1321.3666666666666,1932.0,528.0,100,2000,0.87,0.7415,17.50568462422614,1,0.7829803022191221
2023-01-22,North Europe,Container,91,580,332,98.84,0.97,1,6,1,2023,1,1,87.0,83.0,98.0,77.42857142857143,91.0,57.0,77.46666666666667,98.0,51.0,1163.857142857143,1871.0,580.0,1320.1666666666667,1932.0,528.0,100,2000,0.91,0.29,11.215696882226602,1,-1.919711378687322
2023-01-23,North Europe,VM,74,1718,394,85.21,0.93,0,0,1,2023,1,0,91.0,67.0,74.0,77.42857142857143,91.0,57.0,76.73333333333333,98.0,51.0,1219.857142857143,1871.0,580.0,1327.1666666666667,1932.0,528.0,100,2000,0.74,0.859,25.96672079934646,0,-1.3900327909381978
2023-01-23,North Europe,Storage,76,592,359,85.21,0.93,0,0,1,2023,1,0,74.0,87.0,83.0,76.42857142857143,91.0,57.0,76.1,98.0,51.0,1037.142857142857,1718.0,580.0,1298.3333333333333,1932.0,528.0,100,2000,0.76,0.296,18.86367877777893,1,0.3083625651851498
2023-01-23,North Europe,Container,99,560,321,85.21,0.93,0,0,1,2023,1,0,76.0,91.0,57.0,82.42857142857143,99.0,67.0,77.23333333333333,99.0,51.0,1023.8571428571428,1718.0,560.0,1293.1,1932.0,528.0,100,2000,0.99,0.28,26.08115865442537,0,1.1351600466221066
2023-01-24,North Europe,VM,85,1780,207,95.39,1.11,0,1,1,2023,1,0,99.0,74.0,83.0,82.71428571428571,99.0,67.0,77.33333333333333,99.0,51.0,1144.2857142857142,1780.0,560.0,1303.9,1932.0,528.0,100,2000,0.85,0.89,12.659490576966594,1,0.0083525804619743
2023-01-24,North Europe,Storage,98,1776,379,95.39,1.11,0,1,1,2023,1,0,85.0,76.0,67.0,87.14285714285714,99.0,74.0,77.53333333333333,99.0,51.0,1212.7142857142858,1780.0,560.0,1303.4,1932.0,528.0,100,2000,0.98,0.888,21.74381224076553,0,-1.7041458860086436
2023-01-24,North Europe,Container,64,802,326,95.39,1.11,0,1,1,2023,1,0,98.0,99.0,87.0,83.85714285714286,99.0,64.0,76.93333333333334,99.0,51.0,1115.428571428571,1780.0,560.0,1273.7666666666669,1932.0,528.0,100,2000,0.64,0.401,29.601091331426414,1,0.6321290718707316
2023-01-25,North Europe,VM,88,585,325,103.44,0.82,0,2,1,2023,1,0,64.0,85.0,91.0,83.42857142857143,99.0,64.0,77.03333333333333,99.0,51.0,1116.142857142857,1780.0,560.0,1229.3666666666666,1932.0,528.0,100,2000,0.88,0.2925,10.887672080387802,0,0.8780302648904944
2023-01-25,North Europe,Storage,93,1036,344,103.44,0.82,0,2,1,2023,1,0,88.0,98.0,74.0,86.14285714285714,99.0,64.0,77.33333333333333,99.0,51.0,1018.7142857142856,1780.0,560.0,1209.8333333333333,1932.0,528.0,100,2000,0.93,0.518,14.596353769682317,0,-0.1329138920602116
2023-01-25,North Europe,Container,62,1735,224,103.44,0.82,0,2,1,2023,1,0,93.0,64.0,76.0,84.14285714285714,99.0,62.0,77.16666666666667,99.0,51.0,1182.0,1780.0,560.0,1217.4,1932.0,528.0,100,2000,0.62,0.8675,20.382845399154803,1,0.4157900253019263
2023-01-26,North Europe,VM,70,1123,203,103.24,0.96,0,3,1,2023,1,0,62.0,88.0,99.0,80.0,98.0,62.0,77.63333333333334,99.0,51.0,1262.428571428571,1780.0,585.0,1214.2666666666669,1932.0,528.0,100,2000,0.7,0.5615,29.72348098516298,0,1.827412850871248
2023-01-26,North Europe,Storage,79,1342,294,103.24,0.96,0,3,1,2023,1,0,70.0,93.0,85.0,79.14285714285714,98.0,62.0,78.0,99.0,51.0,1199.857142857143,1776.0,585.0,1196.0,1932.0,528.0,100,2000,0.79,0.671,15.124206191744772,0,-0.1615067443196567
2023-01-26,North Europe,Container,73,1322,336,103.24,0.96,0,3,1,2023,1,0,79.0,62.0,98.0,75.57142857142857,93.0,62.0,78.63333333333334,99.0,51.0,1135.0,1735.0,585.0,1186.0,1932.0,528.0,100,2000,0.73,0.661,26.046954208329065,0,-0.1374190675153093
2023-01-27,North Europe,VM,53,1223,424,93.23,1.06,0,4,1,2023,1,0,73.0,70.0,64.0,74.0,93.0,53.0,78.7,99.0,53.0,1195.142857142857,1735.0,585.0,1209.1666666666667,1932.0,557.0,100,2000,0.53,0.6115,10.835997067639054,0,-0.6239340129311766
2023-01-27,North Europe,Storage,69,612,339,93.23,1.06,0,4,1,2023,1,0,53.0,79.0,88.0,71.28571428571429,93.0,53.0,78.1,99.0,53.0,1199.0,1735.0,612.0,1201.6333333333334,1932.0,557.0,100,2000,0.69,0.306,21.12641939530988,1,-0.4982569847904096
2023-01-27,North Europe,Container,96,500,289,93.23,1.06,0,4,1,2023,1,0,69.0,73.0,93.0,71.71428571428571,96.0,53.0,78.06666666666666,99.0,53.0,1122.428571428571,1735.0,500.0,1155.3666666666666,1932.0,500.0,100,2000,0.96,0.25,29.40664814036969,0,0.9002316283772975
2023-01-28,North Europe,VM,93,833,336,110.31,1.09,1,5,1,2023,1,1,96.0,53.0,62.0,76.14285714285714,96.0,53.0,77.9,99.0,53.0,993.5714285714286,1342.0,500.0,1118.7333333333331,1871.0,500.0,100,2000,0.93,0.4165,18.367039530554397,1,-0.880036630616284
2023-01-28,North Europe,Storage,83,1087,234,110.31,1.09,1,5,1,2023,1,1,93.0,69.0,70.0,78.0,96.0,53.0,78.83333333333333,99.0,53.0,988.4285714285714,1342.0,500.0,1136.4,1871.0,500.0,100,2000,0.83,0.5435,21.38508982058967,0,-0.7612456882546096
2023-01-28,North Europe,Container,50,1819,259,110.31,1.09,1,5,1,2023,1,1,83.0,96.0,79.0,73.85714285714286,96.0,50.0,77.36666666666666,99.0,50.0,1056.571428571429,1819.0,500.0,1158.0,1871.0,500.0,100,2000,0.5,0.9095,28.05316126226063,1,1.8448418341736648
2023-01-29,North Europe,VM,64,1492,352,91.61,0.97,1,6,1,2023,1,1,50.0,93.0,73.0,72.57142857142857,96.0,50.0,77.6,99.0,50.0,1080.857142857143,1819.0,500.0,1152.9,1871.0,500.0,100,2000,0.64,0.746,16.62877875557251,1,0.324652811326023
2023-01-29,North Europe,Storage,66,1748,303,91.61,0.97,1,6,1,2023,1,1,64.0,83.0,53.0,74.42857142857143,96.0,50.0,77.3,99.0,50.0,1155.857142857143,1819.0,500.0,1171.2666666666669,1871.0,500.0,100,2000,0.66,0.874,17.438586524226718,1,0.1879235967500609
2023-01-29,North Europe,Container,89,1562,397,91.61,0.97,1,6,1,2023,1,1,66.0,50.0,69.0,77.28571428571429,96.0,50.0,77.7,99.0,50.0,1291.571428571429,1819.0,500.0,1182.3,1871.0,500.0,100,2000,0.89,0.781,13.399123030066832,1,-2.099666826953661
2023-01-30,North Europe,VM,94,715,383,103.31,1.1,0,0,1,2023,1,0,89.0,64.0,96.0,77.0,94.0,50.0,78.6,99.0,50.0,1322.2857142857142,1819.0,715.0,1182.0333333333333,1871.0,500.0,100,2000,0.94,0.3575,13.02661522881242,1,0.0597298596023498
2023-01-30,North Europe,Storage,64,1680,335,103.31,1.1,0,0,1,2023,1,0,94.0,66.0,93.0,72.85714285714286,94.0,50.0,77.46666666666667,99.0,50.0,1443.2857142857142,1819.0,715.0,1192.9666666666667,1871.0,500.0,100,2000,0.64,0.84,15.946839931498884,0,2.200202961805881
2023-01-30,North Europe,Container,54,1680,246,103.31,1.1,0,0,1,2023,1,0,64.0,89.0,83.0,68.71428571428571,94.0,50.0,76.8,99.0,50.0,1528.0,1819.0,715.0,1204.7666666666669,1871.0,500.0,100,2000,0.54,0.84,22.118713096102542,0,-0.4873281150096549
2023-01-31,North Europe,VM,74,1492,310,95.21,0.98,0,1,1,2023,1,0,54.0,94.0,50.0,72.14285714285714,94.0,54.0,76.5,99.0,50.0,1481.2857142857142,1748.0,715.0,1192.1333333333334,1819.0,500.0,100,2000,0.74,0.746,20.551524522501595,0,-1.564596080687771
2023-01-31,North Europe,Storage,89,1327,370,95.21,0.98,0,1,1,2023,1,0,74.0,64.0,64.0,75.71428571428571,94.0,54.0,77.56666666666666,99.0,50.0,1457.7142857142858,1748.0,715.0,1214.6,1819.0,500.0,100,2000,0.89,0.6635,29.77483004836517,1,0.0058521422562713
2023-01-31,North Europe,Container,61,1503,332,95.21,0.98,0,1,1,2023,1,0,89.0,54.0,66.0,75.0,94.0,54.0,76.83333333333333,99.0,50.0,1422.7142857142858,1680.0,715.0,1233.4666666666667,1819.0,500.0,100,2000,0.61,0.7515,26.84347510737103,0,0.4799500499919611
2023-02-01,North Europe,VM,75,1436,490,88.94,0.88,0,2,2,2023,1,0,61.0,74.0,89.0,73.0,94.0,54.0,77.1,99.0,50.0,1404.7142857142858,1680.0,715.0,1238.1,1819.0,500.0,100,2000,0.75,0.718,18.62317418131625,1,-1.6047009859753034
2023-02-01,North Europe,Storage,74,574,493,88.94,0.88,0,2,2,2023,1,0,75.0,89.0,94.0,70.14285714285714,89.0,54.0,76.66666666666667,99.0,50.0,1384.571428571429,1680.0,574.0,1207.8,1819.0,500.0,100,2000,0.74,0.287,24.77468495335546,0,-0.966541412475687
2023-02-01,North Europe,Container,51,1733,216,88.94,0.88,0,2,2,2023,1,0,74.0,61.0,64.0,68.28571428571429,89.0,51.0,75.33333333333333,99.0,50.0,1392.142857142857,1733.0,574.0,1246.2333333333331,1819.0,500.0,100,2000,0.51,0.8665,20.6053001996483,0,1.7915889273709344
2023-02-02,North Europe,VM,81,1664,414,108.13,1.14,0,3,2,2023,1,0,51.0,75.0,54.0,72.14285714285714,89.0,51.0,75.56666666666666,99.0,50.0,1389.857142857143,1733.0,574.0,1244.4333333333334,1819.0,500.0,100,2000,0.81,0.832,19.222419269272905,1,-1.5804255649349013
2023-02-02,North Europe,Storage,68,1841,231,108.13,1.14,0,3,2,2023,1,0,81.0,74.0,74.0,71.28571428571429,89.0,51.0,75.3,99.0,50.0,1439.7142857142858,1841.0,574.0,1286.0666666666666,1841.0,500.0,100,2000,0.68,0.9205,10.270783816083178,1,-0.3437511810753402
2023-02-02,North Europe,Container,79,784,485,108.13,1.14,0,3,2,2023,1,0,68.0,51.0,89.0,69.85714285714286,81.0,51.0,74.63333333333334,98.0,50.0,1362.142857142857,1841.0,574.0,1293.5333333333333,1841.0,500.0,100,2000,0.79,0.392,14.770818917013596,1,-0.7151623680755409
